feature,effect,bootstrap_mean,bootstrap_se,ci_low,ci_high,sign_stability,feature_mean,feature_std,segment,global_tau,keep_weight,shrunk_effect,shrunk_z,survives_shrinkage,loo_n,loo_market_brier,loo_signal_brier,loo_brier_delta,loo_market_logloss,loo_signal_logloss,loo_logloss_delta
model_edge_iso,1.263758402638422,2.2043721944144172,2.201993642296787,-0.08029201574919918,7.310774047805721,0.925,-0.010824952506962394,0.20827788022449142,innings_2_overs_4_12,0.07776772095980512,0.001988064479230252,0.00251243319061421,0.0011409811231715492,False,107,0.062192100018061094,0.05539659999662249,-0.006795500021438604,0.2243045212466351,0.222776916806121,-0.0015276044405141131
target_above_par,1.743702378843942,4.001217295877265,4.059586861651325,0.5165339469146761,9.794308860418157,0.9625,24.963704194434182,26.5193491682489,innings_2_overs_4_12,0.07776772095980512,0.001114539530564165,0.001943425230760345,0.00047872487822136806,False,107,0.062192100018061094,0.08288100871657092,0.020688908698509825,0.2243045212466351,0.2918535494288505,0.06754902818221539
wickets_lost,-0.4897366541087764,-0.06242395955047638,1.3521815138978723,-1.581709995761062,2.6594037058341935,0.6835443037974683,2.7289719626168223,1.9021389507601572,innings_2_overs_4_12,0.07776772095980512,0.0007927012918897676,-0.00038821487839779933,0.0002871026349174702,False,107,0.062192100018061094,0.06763879989176484,0.0054466998737037475,0.2243045212466351,0.2396441697454117,0.015339648498776587
wickets_remaining,0.4897366541087764,-0.020310021989149513,1.5508760707195148,-3.7126312337766314,1.6997915846290168,0.675,7.271028037383178,1.9021389507601572,innings_2_overs_4_12,0.07776772095980512,0.0006027093588658747,0.0002951688648110193,0.00019032395204269216,False,107,0.062192100018061094,0.06763879989176484,0.0054466998737037475,0.2243045212466351,0.2396441697454117,0.015339648498776587
score_vs_par,-0.45866138346241164,-0.4710883759800003,1.6076043524346073,-3.501913826293581,1.2918597589137442,0.6625,-30.285552959501555,32.81209835415436,innings_2_overs_4_12,0.07776772095980512,0.0004920519948974358,-0.00022568524871509742,0.00014038606387787632,False,107,0.062192100018061094,0.06338231911747355,0.0011902190994124567,0.2243045212466351,0.23664767728019162,0.012343156033556513
rrr_times_wickets,-0.33135144189356663,-0.28760294073234405,1.385716073340021,-1.9887085772738324,1.7055357667539008,0.7125,28.447424068424446,22.37732425048954,innings_2_overs_4_12,0.07776772095980512,0.00034568282608520907,-0.00011454250286117706,8.265943091682449e-05,False,107,0.062192100018061094,0.06609340579351802,0.0039013057754569286,0.2243045212466351,0.23774138107790796,0.013436859831272852
required_run_rate,0.8986703369396204,3.8896160249693628,4.061073639763977,-0.7872378022538528,11.621902508519574,0.8875,10.225742978527856,2.6215885365066547,innings_2_overs_4_12,0.07776772095980512,0.00029606647081840693,0.00026606615508690206,6.551621025202667e-05,False,107,0.062192100018061094,0.10493933037456389,0.0427472303565028,0.2243045212466351,0.6592068891295774,0.43490236788294223
team_strength_diff,-0.6890501496921675,-1.095501998824291,3.389458231701334,-6.727026868720961,2.7364883280644845,0.6875,0.0065420560747663364,0.2602195435552622,innings_2_overs_4_12,0.07776772095980512,0.0002498798841575699,-0.00017217977158383502,5.079861125458493e-05,False,107,0.062192100018061094,0.09331332308281041,0.03112122306474932,0.2243045212466351,0.32684035777169723,0.10253583652506212
bowling_team_win_rate,0.5448709497321949,-0.6823091528950807,3.0652038945060727,-6.028040462264305,3.1938273475357297,0.5,0.48411214953271026,0.22008899334718168,innings_2_overs_4_12,0.07776772095980512,0.00019106640133602874,0.00010410653155787468,3.396398243028156e-05,False,107,0.062192100018061094,0.1375309382148369,0.0753388381967758,0.2243045212466351,0.5951965716013086,0.37089205035467343
current_run_rate,0.3238074052017812,0.514278131457895,2.7813033003880614,-3.1589946721105395,4.152177430101031,0.55,10.302470441646175,2.369259586552184,innings_2_overs_4_12,0.07776772095980512,8.196717961638811e-05,2.6541579743290967e-05,9.54285699231694e-06,False,107,0.062192100018061094,0.07306634353915742,0.010874243521096325,0.2243045212466351,0.2646840660445956,0.04037954479796049
chase_difficulty,-0.20388203678141492,1.0141335707832222,2.7626537420322927,-1.7626317456924565,7.752219415581733,0.55,1.4843492842508434,0.5760760429076959,innings_2_overs_4_12,0.07776772095980512,3.2937410388646345e-05,-6.715346316342552e-06,2.430759305759014e-06,False,107,0.062192100018061094,0.06637557998670275,0.004183479968641657,0.2243045212466351,0.2598397779020402,0.035535256655405106
batting_team_win_rate,-0.1600244438461506,-2.6704553197463468,4.390015123634099,-9.612247576216282,2.3703182440484425,0.5875,0.4906542056074767,0.14438571801402314,innings_2_overs_4_12,0.07776772095980512,8.035924947161116e-06,-1.2859444204588649e-06,2.9292482629652055e-07,False,107,0.062192100018061094,0.13468294648630813,0.07249084646824704,0.2243045212466351,0.933592324633463,0.7092878033868278
model_edge_full,2.4057662578479624,3.02872117996114,1.2959177803385473,0.8530269436710862,5.218638760313143,0.975,-0.04070550105509212,0.22187711113228126,innings_2_powerplay,0.14093402763925988,0.06406617904749104,0.15412825182170006,0.11893366459722371,False,72,0.13867226550921424,0.10183697603941956,-0.03683528946979468,0.47362731969025085,0.4555434774936751,-0.018083842196575772
wickets_remaining,2.2720106155311184,2.073860726880248,1.2878344319994748,-0.5737850420671677,3.89108094257289,0.925,8.75,1.5343293866268306,innings_2_powerplay,0.14093402763925988,0.05822121582880203,0.13227922041216658,0.1027144608796078,False,72,0.13867226550921424,0.12522567643620186,-0.013446589073012383,0.47362731969025085,0.4378113985165635,-0.03581592117368737
rrr_times_wickets,-2.094601345677172,-1.7507405902447943,1.2012938856308786,-3.083880002127545,0.6663360202617494,0.9125,13.09131168378807,17.15084728980383,innings_2_powerplay,0.14093402763925988,0.0569471476147199,-0.11928157202626886,0.09929424636227445,False,72,0.13867226550921424,0.12731718313686372,-0.011355082372350528,0.47362731969025085,0.4397968707880859,-0.03383044890216497
wickets_lost,-2.2720106155311184,-2.156539785293846,1.3546893433004337,-3.937637535254953,0.098407241392793,0.9375,1.25,1.5343293866268306,innings_2_powerplay,0.14093402763925988,0.05291305701234461,-0.12021902723225024,0.08874287447477186,False,72,0.13867226550921424,0.12522567643620186,-0.013446589073012383,0.47362731969025085,0.4378113985165635,-0.03581592117368737
resource_edge,3.4389440099791346,3.98637813678549,2.4124240678054476,-0.9205698651516033,7.2456337766898935,0.9,0.027942276454123633,0.2948126611659947,innings_2_powerplay,0.14093402763925988,0.03879627880480672,0.13341823060527053,0.05530463397075669,False,72,0.13867226550921424,0.10208495888081738,-0.03658730662839686,0.47362731969025085,0.48580663733693075,0.0121793176466799
required_run_rate,2.7755589486017724,3.858327464327502,2.4451340976202487,-0.2707738741302668,8.752339039338363,0.925,10.131034517791656,1.6582133272424358,innings_2_powerplay,0.14093402763925988,0.024954683776028597,0.06926319586408364,0.028326951739876035,False,72,0.13867226550921424,0.12233864321669764,-0.0163336222925166,0.47362731969025085,0.6256320547064728,0.15200473501622191
model_edge_iso,1.581448292872534,1.9298994881411389,1.4542297337399437,-0.06793977798317227,4.9147964763762015,0.9375,0.0012675991946057379,0.22313725449763738,innings_2_powerplay,0.14093402763925988,0.022950504619447275,0.036295036350988095,0.024958254709909613,False,72,0.13867226550921424,0.11000639426836978,-0.028665871240844465,0.47362731969025085,0.4913246564845068,0.017697336794255947
model_edge_raw,1.7138962422710062,2.15309814432531,1.7626849150604733,0.323698236408269,5.0221883353729835,0.975,-0.008513569984278747,0.21809717606191478,innings_2_powerplay,0.14093402763925988,0.01843197205715786,0.031590487646407046,0.01792180054261442,False,72,0.13867226550921424,0.11073181619612697,-0.02794044931308727,0.47362731969025085,0.5097271362216264,0.036099816531375506
venue_chase_success,2.5712228340273056,5.1246677925404995,3.914596742409787,0.3284988387622602,12.11875744552343,0.975,0.568082502616447,0.06873746937145085,innings_2_powerplay,0.14093402763925988,0.00849633097592019,0.021845960210739493,0.005580641274811087,False,72,0.13867226550921424,0.11423042159240267,-0.024441843916811576,0.47362731969025085,0.561442315280102,0.08781499558985117
inn1_defendability,2.154661481892985,3.398508938477401,3.768176512785752,0.8068960142379975,11.68932841990714,0.9625,0.7170765530126892,0.13365996135571326,innings_2_powerplay,0.14093402763925988,0.00645232235839142,0.013902570454382897,0.0036894689965598936,False,72,0.13867226550921424,0.17614823932700086,0.03747597381778661,0.47362731969025085,0.7527371287136311,0.27910980902338023
target_above_par,2.2977905697515424,4.474994203627338,5.363651925095244,-1.810641232745038,14.02436186593736,0.8875,24.578237797572143,26.69574107069706,innings_2_powerplay,0.14093402763925988,0.003632044737546822,0.008345678146850803,0.0015559693745680397,False,72,0.13867226550921424,0.13749776275425685,-0.001174502754957396,0.47362731969025085,0.560635151524361,0.0870078318341102
current_run_rate,-0.6612897276483471,-1.0286361127373396,1.5583010723324442,-3.063503333699542,-0.08867702010686938,0.9625,10.124485332783296,3.4608720347380793,innings_2_powerplay,0.14093402763925988,0.0035641982985520205,-0.0023569677221341677,0.001512523958852862,False,72,0.13867226550921424,0.13099285599711794,-0.007679409512096308,0.47362731969025085,0.4612753032360934,-0.012352016454157455
chase_difficulty,-0.6222464970012392,-0.10607786538959729,1.8959465430351112,-1.9467102339219549,1.728291557788887,0.6,1.1894152667416569,0.33912853563576884,innings_2_powerplay,0.14093402763925988,0.0021348939337366424,-0.0013284302717368214,0.000700668628875753,False,72,0.13867226550921424,0.14352466301286612,0.0048523975036518785,0.47362731969025085,0.48505207676530226,0.011424757075051417
batting_team_win_rate,-1.42915469758254,-3.6135488461054535,4.3948841420185545,-11.873427639821742,0.014239662731289711,0.9375,0.49166666666666664,0.14409680388158816,innings_2_powerplay,0.14093402763925988,0.002095965473749934,-0.0029954589027805316,0.0006815785807243015,False,72,0.13867226550921424,0.20821724606940661,0.06954498056019237,0.47362731969025085,0.8075049281627812,0.33387760847253034
dls_pressure_index,1.463131556346411,3.3837585106588697,4.571159953162162,-1.6569963089036455,11.661843257693842,0.8375,0.4555574619755677,0.3697052279263855,innings_2_powerplay,0.14093402763925988,0.0020307795881486027,0.0029712976994043885,0.0006500095650446135,False,72,0.13867226550921424,0.10708385879753192,-0.031588406711682324,0.47362731969025085,0.6519607748611281,0.1783334551708773
score_vs_par,0.27517334510689495,-0.11685341990964457,1.1274511306905444,-1.4713958671616427,1.3241314027312852,0.575,-19.101203703703707,32.155997373267965,innings_2_powerplay,0.14093402763925988,0.001181776773651406,0.0003251934679752912,0.0002884324262389906,False,72,0.13867226550921424,0.14431237457224677,0.005640109063032528,0.47362731969025085,0.48742366741495935,0.013796347724708502
bowling_team_win_rate,-0.4026706403744074,-2.388459185111393,5.484085725132721,-17.14300509991183,3.3409483425340563,0.725,0.4833333333333333,0.21921577396609843,innings_2_powerplay,0.14093402763925988,0.00010707218933968986,-4.311482704770272e-05,7.86180762483271e-06,False,72,0.13867226550921424,0.21648447906103863,0.07781221355182438,0.47362731969025085,1.317170377853116,0.8435430581628652
team_strength_diff,-0.08138849856009997,-0.7672812965781922,3.8859725154205025,-6.531821688266059,5.348659478644387,0.5375,0.00833333333333331,0.25967394084804807,innings_2_powerplay,0.14093402763925988,8.712736204247481e-06,-7.09116518013927e-07,1.8248109408266938e-07,False,72,0.13867226550921424,0.2101977329814128,0.07152546747219857,0.47362731969025085,0.7704903504088149,0.296863030718564
