phase,feature,corr,abs_corr,mean,std
mid,mid_recovery_after_pp_wkts,-0.4108418643640845,0.4108418643640845,5.160199062496535,3.0551011672663444
mid,avg_dot12,0.4087202833334637,0.4087202833334637,0.30686555071775523,0.06249712891977517
mid,mid_rr,-0.40562592677051595,0.40562592677051595,9.009546676099971,1.7651498620589834
mid,late_mid_rr_vs_venue,-0.40154501925171976,0.40154501925171976,1.0783958175215649,2.5287039493314527
mid,death_avg_boundary18,-0.3989518532044951,0.3989518532044951,0.20910157066218163,0.07855604467503917
mid,total_wickets,0.3985991879713759,0.3985991879713759,6.171027841741679,2.0169544273267848
mid,avg_dot12_vs_venue,0.38700275737121576,0.38700275737121576,-0.03702286423566074,0.06207744478776456
mid,mid_recovery_after_pp_wkts_vs_venue,-0.37683007269846,0.37683007269846,0.7151436931369326,3.2138364905382915
mid,death_avg_boundary18_vs_venue,-0.3668138110409741,0.3668138110409741,0.022780558534753297,0.07978085036794864
mid,total_wickets_vs_venue,0.3617211382235806,0.3617211382235806,-0.018753821567035308,2.147372474537622
mid,mid_rr_vs_venue,-0.357367157185803,0.357367157185803,1.0181306788351596,1.7810605495267622
mid,pp_rr,-0.35278269719621047,0.35278269719621047,9.830767200548939,2.3115517555069336
mid,pp_wickets,0.3506785054869844,0.3506785054869844,1.2608331588863304,1.0379121836700882
mid,pp_rr_vs_venue,-0.3414977532104814,0.3414977532104814,1.9319185184804109,2.2777270109559336
mid,pp_wickets_vs_venue,0.3386427744842066,0.3386427744842066,-0.023704454898542032,1.0935275037717553
mid,pp_avg_dot12,0.3296664185124319,0.3296664185124319,0.40724165063530904,0.10690736939308178
mid,pp_avg_dot12_vs_venue,0.3282193971643801,0.3282193971643801,-0.06026520791081669,0.10516061544970308
mid,pp_max_balls_since_wicket,-0.3025383220199805,0.3025383220199805,26.047728700020933,8.022961158377028
mid,avg_set_batter_exposure,-0.3008637890980968,0.3008637890980968,13.177423957639784,3.308675873926537
mid,early_to_late_mid_accel,-0.2920778552726303,0.2920778552726303,1.0045588909860592,3.0703206415787117
mid,pp_max_balls_since_wicket_vs_venue,-0.2887627517883364,0.2887627517883364,0.04701518559192321,8.475547757113734
mid,early_to_late_mid_accel_vs_venue,-0.28661710422431774,0.28661710422431774,0.13559656204441228,2.974406730830921
mid,pp_max_set_batter_exposure,-0.27174094167527935,0.27174094167527935,17.82834414904752,3.8449656604595117
mid,avg_set_batter_exposure_vs_venue,-0.2701929612349365,0.2701929612349365,-0.6737161427924435,3.60548057854084
mid,mid_max_set_batter_exposure,-0.2674739027355575,0.2674739027355575,34.361942641825415,7.709975281310434
mid,mid_avg_dot12,0.26071446732028186,0.26071446732028186,0.27020672344806923,0.08034889650586857
mid,mid_max_set_batter_exposure_vs_venue,-0.25281323056326127,0.25281323056326127,-1.4108243462012813,7.96589114190575
mid,pp_max_set_batter_exposure_vs_venue,-0.2505556063732461,0.2505556063732461,0.3323752117224811,4.191566132277927
mid,pp_avg_boundary18_vs_venue,-0.24761947053147243,0.24761947053147243,0.04731131209985296,0.08402194377066557
mid,death_avg_dot12,0.24161419849849353,0.24161419849849353,0.2539811759305896,0.08656784482420167
mid,max_boundary18_vs_venue,-0.24084608557491025,0.24084608557491025,0.05460763599000801,0.21881094931284706
mid,avg_balls_since_wicket,-0.23816733767662157,0.23816733767662157,15.452724072810964,5.142638150425913
mid,mid_wickets,0.23682658280098504,0.23682658280098504,2.354615867699393,1.019417912878017
mid,death_max_balls_since_wicket,-0.23468705688798186,0.23468705688798186,29.40422859535273,14.602325043913442
mid,mid_avg_dot12_vs_venue,0.23454480615528311,0.23454480615528311,-0.04198665115832416,0.08420327778238076
mid,mid_wickets_vs_venue,0.2318404127673646,0.2318404127673646,0.018149647973765674,0.9413933335760235
mid,late_mid_wickets_vs_venue,0.22903919160231437,0.22903919160231437,-0.02523655929412831,0.9257531790796769
mid,death_max_balls_since_wicket_vs_venue,-0.22827735775546154,0.22827735775546154,-1.929479035989735,14.743124298812363
mid,max_set_batter_exposure,-0.2279894315806293,0.2279894315806293,39.74126020514968,9.35331744564575
mid,pp_avg_boundary18,-0.22511943660176845,0.22511943660176845,0.22710726280213475,0.08330348670660673
mid,late_mid_wickets,0.2195917105558839,0.2195917105558839,1.41071802386435,0.913578386577137
mid,avg_pair_strength,-0.21821901623411558,0.21821901623411558,45.65313179204188,9.99519620367509
mid,death_accel_vs_mid_vs_venue,-0.216372502641495,0.216372502641495,-0.28930933991568686,2.7951453144222995
mid,death_avg_dot12_vs_venue,0.21470109070184504,0.21470109070184504,-0.0008674112377188885,0.08227273263069086
mid,death_accel_vs_mid,-0.21444898762358344,0.21444898762358344,2.225806216220621,2.62189733430946
mid,max_set_batter_exposure_vs_venue,-0.21399888225756092,0.21399888225756092,-2.108610127773639,9.907318086091319
mid,avg_balls_since_wicket_vs_venue,-0.20821572957263337,0.20821572957263337,-0.9178409187188288,5.5093653800704665
mid,max_boundary18,-0.18301855966899966,0.18301855966899966,0.5352264590957347,0.22402148659913798
mid,death_max_set_batter_exposure,-0.17336873383673643,0.17336873383673643,36.0347498429977,12.150888941897266
mid,max_dot12_vs_venue,0.17164932376357767,0.17164932376357767,-0.06209254707721235,0.19517911786831954
mid,death_max_set_batter_exposure_vs_venue,-0.17131779314043266,0.17131779314043266,-1.633223300898753,12.504101972609845
mid,avg_pair_strength_vs_venue,-0.16293613946246444,0.16293613946246444,2.6893623793606145,10.00449658909446
mid,death_accel_vs_pp_vs_venue,-0.14549935480397058,0.14549935480397058,-1.203097179560938,3.1852132694642017
mid,death_accel_vs_pp,-0.14359584154845065,0.14359584154845065,1.4045856917716515,3.222783540772952
mid,max_wickets_last6,0.14091623953325275,0.14091623953325275,1.7490056520828972,0.6643685962387256
mid,death_wickets,0.13733381691580876,0.13733381691580876,2.5555788151559558,1.445802987331806
mid,max_wickets_last6_vs_venue,0.13334133365697204,0.13334133365697204,-0.07732968253805406,0.6556665364371632
mid,max_dot12,0.1325408967467924,0.1325408967467924,0.8040354575994099,0.1924294708911145
mid,death_wickets_vs_venue,0.12132198797550525,0.12132198797550525,-0.013199014642258866,1.5510940097104438
mid,max_balls_since_wicket_vs_venue,-0.11948041636448976,0.11948041636448976,-2.7408102043826297,14.548934734443693
mid,mid_max_balls_since_wicket_vs_venue,-0.11448591846825316,0.11448591846825316,-1.2160727917295575,14.87596723844177
mid,mid_max_balls_since_wicket,-0.11000261052449672,0.11000261052449672,43.087293280301445,13.929069228684831
mid,max_balls_since_wicket,-0.1089392300242184,0.1089392300242184,45.25790244923592,13.875510344052296
mid,max_wickets_last12,0.10652161357202655,0.10652161357202655,2.2390621729118694,0.8495479878222192
mid,early_mid_rr,-0.10335552361744724,0.10335552361744724,8.451458403329937,2.10712986873834
mid,early_mid_rr_vs_venue,-0.08083709925799083,0.08083709925799083,0.9427992554771524,2.0148252910500024
mid,max_wickets_last12_vs_venue,0.07748315106830325,0.07748315106830325,-0.08542901254549472,0.841697589461061
mid,max_pair_strength,-0.06493913432941384,0.06493913432941384,74.62136924283355,18.432266301420277
mid,mid_accel_vs_pp_vs_venue,0.055555863141354495,0.055555863141354495,-0.9137878396452512,2.5442159173816883
mid,early_mid_wickets,0.05250967904194642,0.05250967904194642,0.9438978438350429,0.7772094757055025
mid,mid_accel_vs_pp,0.03837415117954794,0.03837415117954794,-0.8212205244489698,2.5924981080199165
mid,max_pair_strength_vs_venue,-0.033437385123283196,0.033437385123283196,2.3454317728670433,18.847360616800472
mid,early_mid_wickets_vs_venue,0.008523999246350129,0.008523999246350129,0.043386207267893995,0.7296175296697678
pp,final_score,-0.5827959738098671,0.5827959738098671,195.2450153857844,31.706753666623243
pp,avg_boundary18,-0.571075804448878,0.571075804448878,0.20199942500560236,0.04684430736620213
pp,final_score_vs_venue,-0.5468029132447007,0.5468029132447007,23.430424243181918,31.670296566538788
pp,avg_boundary18_vs_venue,-0.5187896054320142,0.5187896054320142,0.0362557244166191,0.049110039490028796
pp,mid_avg_boundary18,-0.495535413265555,0.495535413265555,0.18334667626916148,0.05723169070193847
pp,death_rr,-0.489724144672502,0.489724144672502,11.187144303284834,2.6943387408082513
pp,death_rr_vs_venue,-0.4663460347313162,0.4663460347313162,0.6883450761072354,2.7379892297361472
pp,death_recovery_after_pp_wkts,-0.4590535041491137,0.4590535041491137,6.340520736842217,3.655731547124738
pp,late_mid_rr,-0.45333929767861364,0.45333929767861364,9.368823891495289,2.5679176197462255
pp,death_recovery_after_pp_wkts_vs_venue,-0.43265103211998557,0.43265103211998557,0.5629151116702767,3.8915588497872275
pp,mid_avg_boundary18_vs_venue,-0.4313105132190541,0.4313105132190541,0.038987344612023696,0.05810667797815661
pp,mid_rr,-0.4171337485605783,0.4171337485605783,8.96138080694137,1.8062747100877092
pp,avg_dot12,0.4155323044851009,0.4155323044851009,0.30897040596411873,0.06558019915428985
pp,mid_recovery_after_pp_wkts,-0.4146012871362947,0.4146012871362947,5.138421721493194,3.063369958616053
pp,late_mid_rr_vs_venue,-0.40984146090275825,0.40984146090275825,0.9926422213884905,2.594334822719028
pp,death_avg_boundary18,-0.4093431667001059,0.4093431667001059,0.20713298270452898,0.07943869669687675
pp,total_wickets,0.40759600682192193,0.40759600682192193,6.207218419415059,2.032722699379006
pp,avg_dot12_vs_venue,0.3943609800331413,0.3943609800331413,-0.03483991890011096,0.06516581087847428
pp,mid_recovery_after_pp_wkts_vs_venue,-0.3811376243354554,0.3811376243354554,0.682813159668823,3.2356479593094276
pp,death_avg_boundary18_vs_venue,-0.3774964653077554,0.3774964653077554,0.021036331840221155,0.0804539922323331
pp,total_wickets_vs_venue,0.3702517723099909,0.3702517723099909,0.021986463889715962,2.1609291964479715
pp,mid_rr_vs_venue,-0.36908957880700455,0.36908957880700455,0.970361011342375,1.8182747615315582
pp,pp_rr,-0.3614359658604472,0.3614359658604472,9.776144434481315,2.351745038296933
pp,pp_wickets,0.35458524303322314,0.35458524303322314,1.2672682016179215,1.0477870229410053
pp,pp_rr_vs_venue,-0.3502928511728781,0.3502928511728781,1.8759082934273952,2.3281481548933236
pp,pp_wickets_vs_venue,0.3422602175441723,0.3422602175441723,-0.013413799727077888,1.1146240047445057
pp,pp_avg_dot12,0.33103619097723586,0.33103619097723586,0.40849490430038227,0.10798705202306394
pp,pp_avg_dot12_vs_venue,0.3294944017994213,0.3294944017994213,-0.058911394663557194,0.10650113126246252
pp,pp_max_balls_since_wicket,-0.3128039789585357,0.3128039789585357,25.989110143123835,8.043892562001465
pp,avg_set_batter_exposure,-0.30656041745920487,0.30656041745920487,13.129184721648931,3.3131205063249367
pp,pp_max_balls_since_wicket_vs_venue,-0.29995118654373476,0.29995118654373476,-0.0516656064375334,8.572724853597036
pp,early_to_late_mid_accel,-0.2992843507039568,0.2992843507039568,0.916746940246314,3.087463858914889
pp,early_to_late_mid_accel_vs_venue,-0.29427808405039596,0.29427808405039596,0.05013272260376021,2.9983861886231624
pp,pp_max_set_batter_exposure,-0.2833451155756761,0.2833451155756761,17.74704418170504,3.885433181954169
pp,mid_avg_dot12,0.28201912261757434,0.28201912261757434,0.27252482952590923,0.08261147001063174
pp,mid_max_set_batter_exposure,-0.2792906753747345,0.2792906753747345,34.141257000622275,7.799500197896031
pp,avg_set_batter_exposure_vs_venue,-0.2765595446350174,0.2765595446350174,-0.7371602256964751,3.6114412754581386
pp,mid_max_set_batter_exposure_vs_venue,-0.26378876878894597,0.26378876878894597,-1.6408114149154562,8.031611258646292
pp,pp_max_set_batter_exposure_vs_venue,-0.26317863910779277,0.26317863910779277,0.23288661780192987,4.25921751202684
pp,pp_avg_boundary18_vs_venue,-0.2576017018507164,0.2576017018507164,0.04517757408346799,0.0862511997199267
pp,death_avg_dot12,0.2557948505155353,0.2557948505155353,0.25666481860011314,0.0895522119140102
pp,mid_avg_dot12_vs_venue,0.25563159539354846,0.25563159539354846,-0.039467967913597427,0.08633129521930497
pp,mid_wickets,0.2537726023402323,0.2537726023402323,2.379900435594275,1.044473483535466
pp,max_boundary18_vs_venue,-0.24652199126266308,0.24652199126266308,0.049696088313120515,0.22212309325310978
pp,avg_balls_since_wicket,-0.24528532904596936,0.24528532904596936,15.389187830874103,5.198549774454265
pp,mid_wickets_vs_venue,0.24508076738719797,0.24508076738719797,0.04240705489799704,0.9737569986827496
pp,late_mid_wickets_vs_venue,0.2422675278289704,0.2422675278289704,-0.006521217068900796,0.9518207931377072
pp,avg_pair_strength,-0.23575327744178173,0.23575327744178173,45.559702251616116,10.146158882098977
pp,pp_avg_boundary18,-0.23400654883743682,0.23400654883743682,0.22524259126690543,0.08424462028117621
pp,late_mid_wickets,0.23378137534341242,0.23378137534341242,1.4290603609209707,0.9360713743582426
pp,max_set_batter_exposure,-0.23291646724856394,0.23291646724856394,39.6437461107654,9.308909775738034
pp,death_max_balls_since_wicket,-0.23083906121544015,0.23083906121544015,29.372744243932793,14.597211109462652
pp,death_avg_dot12_vs_venue,0.2290377302991684,0.2290377302991684,0.001655804221811156,0.0851762304166967
pp,death_max_balls_since_wicket_vs_venue,-0.22357282086478997,0.22357282086478997,-1.960351341623873,14.733577075686844
pp,max_set_batter_exposure_vs_venue,-0.2206205904868693,0.2206205904868693,-2.2544100810314918,9.86862080159465
pp,death_accel_vs_mid_vs_venue,-0.21837464007941745,0.21837464007941745,-0.2820159352351396,2.773875914873259
pp,death_accel_vs_mid,-0.2172763980759405,0.2172763980759405,2.2257634963434616,2.605090104418137
pp,avg_balls_since_wicket_vs_venue,-0.2153775968833441,0.2153775968833441,-0.9948240140530682,5.561388456599877
pp,max_boundary18,-0.18657655584544253,0.18657655584544253,0.5313044109133828,0.22437227657396117
pp,avg_pair_strength_vs_venue,-0.18189895427894137,0.18189895427894137,2.5661835556558286,10.207096562033183
pp,death_max_set_batter_exposure_vs_venue,-0.17496673387324935,0.17496673387324935,-1.714196461001625,12.428662072565299
pp,max_dot12_vs_venue,0.17491636974339078,0.17491636974339078,-0.06015710791670496,0.1966488237467962
pp,death_max_set_batter_exposure,-0.17401540220227,0.17401540220227,36.01337896701929,12.05997597217981
pp,max_wickets_last6,0.148390520833146,0.148390520833146,1.7551337896701928,0.663927681704094
pp,death_accel_vs_pp,-0.14686488494831124,0.14686488494831124,1.4109998688035172,3.1966626746153346
pp,death_accel_vs_pp_vs_venue,-0.14610306853618563,0.14610306853618563,-1.1875632173201593,3.157474856045134
pp,max_wickets_last6_vs_venue,0.14209622063527022,0.14209622063527022,-0.07065912484405676,0.6554309462442869
pp,death_wickets,0.1329393778209612,0.1329393778209612,2.5600497822028623,1.4438241566987327
pp,max_dot12,0.13257185334824034,0.13257185334824034,0.8053310911587204,0.19301782706080664
pp,max_balls_since_wicket_vs_venue,-0.12480458798421219,0.12480458798421219,-2.9360004463954357,14.615035527254067
pp,mid_max_balls_since_wicket_vs_venue,-0.1222348201474896,0.1222348201474896,-1.4561793943461938,15.010041845163967
pp,mid_max_balls_since_wicket,-0.11726620500395588,0.11726620500395588,42.9019912881145,14.053144066583974
pp,death_wickets_vs_venue,0.11663579547848534,0.11663579547848534,-0.0070067912812030566,1.5428136555627527
pp,max_wickets_last12,0.11569862320515073,0.11569862320515073,2.2538892345986308,0.8495300662778009
pp,early_mid_rr,-0.11454582955367264,0.11454582955367264,8.452076951248975,2.0961771793054176
pp,max_balls_since_wicket,-0.11383091494149448,0.11383091494149448,45.10392034847542,13.954009322072134
pp,early_mid_rr_vs_venue,-0.09022597749960788,0.09022597749960788,0.9425094987847306,2.0050393023855837
pp,max_wickets_last12_vs_venue,0.08595415128265743,0.08595415128265743,-0.07098691348425042,0.8423644144627872
pp,max_pair_strength,-0.06952192180586299,0.06952192180586299,74.64172601762132,18.311835768881526
pp,early_mid_wickets,0.059604762525084745,0.059604762525084745,0.9508400746733043,0.7754867013460889
pp,mid_accel_vs_pp_vs_venue,0.056987057805321026,0.056987057805321026,-0.9055472820850198,2.5343892947546225
pp,max_pair_strength_vs_venue,-0.038919446452445425,0.038919446452445425,2.315139211921247,18.662354172161653
pp,mid_accel_vs_pp,0.03741156614609488,0.03741156614609488,-0.8147636275399445,2.5806751379582558
pp,early_mid_wickets_vs_venue,0.011077418194926535,0.011077418194926535,0.04892827196689781,0.7270504601722069
