segment,variant,fold,feature,importance
innings_1_death,augmented,1,inn1_pp_runs,0.0
innings_1_death,augmented,1,venue_chase_success,0.051044341176748276
innings_1_death,augmented,1,batting_won_toss,0.03128516674041748
innings_1_death,augmented,1,cand_wickets_in_hand,0.03307751938700676
innings_1_death,augmented,1,cand_score_vs_par_x_wickets_in_hand,0.025083940476179123
innings_1_death,augmented,1,cand_expected_final_x_wickets_in_hand,0.0355059914290905
innings_1_death,augmented,1,cand_projected_vs_venue_x_wickets_in_hand,0.03292534500360489
innings_1_death,augmented,1,cand_boundary_x_wickets_in_hand,0.029869474470615387
innings_1_death,augmented,1,cand_bowling_situation_x_wickets_in_hand,0.02864948846399784
innings_1_death,augmented,1,cand_death_resource_pressure,0.024376969784498215
innings_1_death,augmented,2,expected_final_score,0.07537426054477692
innings_1_death,augmented,2,resource_win_prob,0.05937456339597702
innings_1_death,augmented,2,score_vs_par,0.027916522696614265
innings_1_death,augmented,2,dls_pressure_index,0.023150406777858734
innings_1_death,augmented,2,projected_vs_venue_avg,0.05720270425081253
innings_1_death,augmented,2,projected_score,0.15349839627742767
innings_1_death,augmented,2,is_powerplay,0.0
innings_1_death,augmented,2,score_per_wicket,0.03871851786971092
innings_1_death,augmented,2,run_rate_diff,0.0
innings_1_death,augmented,2,required_run_rate,0.0
innings_1_death,augmented,2,chase_difficulty,0.0
innings_1_death,augmented,2,wickets_times_balls,0.01857834681868553
innings_1_death,augmented,2,pressure_index,0.01638699322938919
innings_1_death,augmented,2,team_strength_diff,0.041290171444416046
innings_1_death,augmented,2,rrr_times_wickets,0.0
innings_1_death,augmented,2,overs_remaining,0.02512006089091301
innings_1_death,augmented,2,batting_team_win_rate,0.03478636592626572
innings_1_death,augmented,2,bowling_team_win_rate,0.03675173968076706
innings_1_death,augmented,2,batting_team_situation_wr,0.03813635930418968
innings_1_death,augmented,2,situation_advantage,0.03544790670275688
innings_1_death,augmented,2,boundary_pct_last_18,0.019228851422667503
innings_1_death,augmented,2,bowling_team_situation_wr,0.032586339861154556
innings_1_death,augmented,2,runs_last_12,0.021076679229736328
innings_1_death,augmented,2,runs_last_18,0.017628274857997894
innings_1_death,augmented,2,wickets_last_12,0.017101574689149857
innings_1_death,augmented,2,inn1_defendability,0.0
innings_1_death,augmented,2,target_above_par,0.0
innings_1_death,augmented,2,inn1_wickets_lost,0.0
innings_1_death,augmented,2,inn1_death_rr,0.0
innings_1_death,augmented,2,inn1_pp_runs,0.0
innings_1_death,augmented,2,venue_chase_success,0.040214646607637405
innings_1_death,augmented,2,batting_won_toss,0.028822999447584152
innings_1_death,augmented,2,cand_wickets_in_hand,0.0
innings_1_death,augmented,2,cand_score_vs_par_x_wickets_in_hand,0.021891627460718155
innings_1_death,augmented,2,cand_expected_final_x_wickets_in_hand,0.022555436939001083
innings_1_death,augmented,2,cand_projected_vs_venue_x_wickets_in_hand,0.02552855759859085
innings_1_death,augmented,2,cand_boundary_x_wickets_in_hand,0.024306800216436386
innings_1_death,augmented,2,cand_bowling_situation_x_wickets_in_hand,0.030575301498174667
innings_1_death,augmented,2,cand_death_resource_pressure,0.01674952171742916
innings_1_death,augmented,3,expected_final_score,0.09795036166906357
innings_1_death,augmented,3,resource_win_prob,0.15829835832118988
innings_1_death,augmented,3,score_vs_par,0.031430941075086594
innings_1_death,augmented,3,dls_pressure_index,0.015653757378458977
innings_1_death,augmented,3,projected_vs_venue_avg,0.05705277621746063
innings_1_death,augmented,3,projected_score,0.12193669378757477
innings_1_death,augmented,3,is_powerplay,0.0
innings_1_death,augmented,3,score_per_wicket,0.037828411906957626
innings_1_death,augmented,3,run_rate_diff,0.0
innings_1_death,augmented,3,required_run_rate,0.0
innings_1_death,augmented,3,chase_difficulty,0.0
innings_1_death,augmented,3,wickets_times_balls,0.018560055643320084
innings_1_death,augmented,3,pressure_index,0.026116754859685898
innings_1_death,augmented,3,team_strength_diff,0.03332194685935974
innings_1_death,augmented,3,rrr_times_wickets,0.0
innings_1_death,augmented,3,overs_remaining,0.0
innings_1_death,augmented,3,batting_team_win_rate,0.02897389978170395
innings_1_death,augmented,3,bowling_team_win_rate,0.03421942517161369
innings_1_death,augmented,3,batting_team_situation_wr,0.033076778054237366
innings_1_death,augmented,3,situation_advantage,0.030258212238550186
innings_1_death,augmented,3,boundary_pct_last_18,0.013176935724914074
innings_1_death,augmented,3,bowling_team_situation_wr,0.028473619371652603
innings_1_death,augmented,3,runs_last_12,0.015900397673249245
innings_1_death,augmented,3,runs_last_18,0.017466779798269272
innings_1_death,augmented,3,wickets_last_12,0.019619420170783997
innings_1_death,augmented,3,inn1_defendability,0.0
innings_1_death,augmented,3,target_above_par,0.0
innings_1_death,augmented,3,inn1_wickets_lost,0.0
innings_1_death,augmented,3,inn1_death_rr,0.0
innings_1_death,augmented,3,inn1_pp_runs,0.0
innings_1_death,augmented,3,venue_chase_success,0.032028235495090485
innings_1_death,augmented,3,batting_won_toss,0.027142811566591263
innings_1_death,augmented,3,cand_wickets_in_hand,0.0
innings_1_death,augmented,3,cand_score_vs_par_x_wickets_in_hand,0.017390593886375427
innings_1_death,augmented,3,cand_expected_final_x_wickets_in_hand,0.02778850682079792
innings_1_death,augmented,3,cand_projected_vs_venue_x_wickets_in_hand,0.022751742973923683
innings_1_death,augmented,3,cand_boundary_x_wickets_in_hand,0.015385317616164684
innings_1_death,augmented,3,cand_bowling_situation_x_wickets_in_hand,0.026358909904956818
innings_1_death,augmented,3,cand_death_resource_pressure,0.011838303878903389
innings_1_death,augmented,4,expected_final_score,0.08397109806537628
innings_1_death,augmented,4,resource_win_prob,0.22874006628990173
innings_1_death,augmented,4,score_vs_par,0.053132619708776474
innings_1_death,augmented,4,dls_pressure_index,0.014650929719209671
innings_1_death,augmented,4,projected_vs_venue_avg,0.06089039891958237
innings_1_death,augmented,4,projected_score,0.07296440750360489
innings_1_death,augmented,4,is_powerplay,0.0
innings_1_death,augmented,4,score_per_wicket,0.026213902980089188
innings_1_death,augmented,4,run_rate_diff,0.0
innings_1_death,augmented,4,required_run_rate,0.0
innings_1_death,augmented,4,chase_difficulty,0.0
innings_1_death,augmented,4,wickets_times_balls,0.01730869710445404
innings_1_death,augmented,4,pressure_index,0.01470637135207653
innings_1_death,augmented,4,team_strength_diff,0.02723603881895542
innings_1_death,augmented,4,rrr_times_wickets,0.0
innings_1_death,augmented,4,overs_remaining,0.007007872685790062
innings_1_death,augmented,4,batting_team_win_rate,0.027235405519604683
innings_1_death,augmented,4,bowling_team_win_rate,0.03363519534468651
innings_1_death,augmented,4,batting_team_situation_wr,0.023860987275838852
innings_1_death,augmented,4,situation_advantage,0.02888987399637699
innings_1_death,augmented,4,boundary_pct_last_18,0.013516592793166637
innings_1_death,augmented,4,bowling_team_situation_wr,0.029576921835541725
innings_1_death,augmented,4,runs_last_12,0.012319182977080345
innings_1_death,augmented,4,runs_last_18,0.016262058168649673
innings_1_death,augmented,4,wickets_last_12,0.010694105178117752
innings_1_death,augmented,4,inn1_defendability,0.0
innings_1_death,augmented,4,target_above_par,0.0
innings_1_death,augmented,4,inn1_wickets_lost,0.0
innings_1_death,augmented,4,inn1_death_rr,0.0
innings_1_death,augmented,4,inn1_pp_runs,0.0
innings_1_death,augmented,4,venue_chase_success,0.029935616999864578
innings_1_death,augmented,4,batting_won_toss,0.02850436419248581
innings_1_death,augmented,4,cand_wickets_in_hand,0.02197689190506935
innings_1_death,augmented,4,cand_score_vs_par_x_wickets_in_hand,0.017351407557725906
innings_1_death,augmented,4,cand_expected_final_x_wickets_in_hand,0.029204241931438446
innings_1_death,augmented,4,cand_projected_vs_venue_x_wickets_in_hand,0.02053987607359886
innings_1_death,augmented,4,cand_boundary_x_wickets_in_hand,0.016970567405223846
innings_1_death,augmented,4,cand_bowling_situation_x_wickets_in_hand,0.019740570336580276
innings_1_death,augmented,4,cand_death_resource_pressure,0.012963700108230114
